time,gFx,gFy,gFz,TgF
5.785545,0.8670,0.0761,0.4769,0.99
5.802245,0.8636,0.0741,0.4793,0.99
5.820232,0.8609,0.0734,0.4791,0.99
5.835749,0.8656,0.0749,0.4752,0.99
5.854468,0.8712,0.0731,0.4708,0.99
5.885612,0.8692,0.0758,0.4727,0.99
5.901827,0.8639,0.0744,0.4749,0.99
5.920706,0.8604,0.0687,0.4759,0.99
5.935262,0.8619,0.0687,0.4759,0.99
5.955505,0.8658,0.0749,0.4749,0.99
5.985434,0.8683,0.0771,0.4678,0.99
6.001917,0.8670,0.0768,0.4710,0.99
6.019639,0.8668,0.0763,0.4744,0.99
6.051824,0.8712,0.0729,0.4693,0.99
6.068382,0.8717,0.0749,0.4654,0.99
6.085326,0.8707,0.0788,0.4646,0.99
6.101715,0.8692,0.0800,0.4678,0.99
6.120045,0.8651,0.0775,0.4737,0.99
6.136993,0.8639,0.0766,0.4783,0.99
6.168623,0.8646,0.0724,0.4737,0.99
6.184658,0.8651,0.0719,0.4705,0.99
6.202896,0.8680,0.0736,0.4686,0.99
6.218252,0.8707,0.0744,0.4681,0.99
6.251689,0.8700,0.0731,0.4683,0.99
6.267918,0.8700,0.0722,0.4673,0.99
6.284938,0.8695,0.0709,0.4681,0.99
6.302685,0.8685,0.0719,0.4698,0.99
6.318567,0.8670,0.0729,0.4705,0.99
6.351544,0.8690,0.0731,0.4705,0.99
6.368037,0.8695,0.0746,0.4690,0.99
6.384552,0.8692,0.0749,0.4688,0.99
6.402420,0.8692,0.0763,0.4676,0.99
6.434273,0.8702,0.0729,0.4664,0.99
6.451330,0.8675,0.0746,0.4752,0.99
6.468173,0.8629,0.0680,0.4849,0.99
6.502796,0.8619,0.0746,0.4827,0.99
6.517758,0.8729,0.0785,0.4634,0.99
6.534712,0.8773,0.0797,0.4539,0.99
6.551007,0.8773,0.0773,0.4500,0.99
6.569482,0.8751,0.0707,0.4507,0.99
6.602204,0.8744,0.0705,0.4576,0.99
6.617411,0.8732,0.0736,0.4664,0.99
6.634185,0.8741,0.0756,0.4676,0.99
6.650864,0.8732,0.0744,0.4634,0.99
6.670104,0.8692,0.0753,0.4605,0.99
6.702100,0.8697,0.0761,0.4654,0.99
6.717421,0.8685,0.0746,0.4705,0.99
6.734024,0.8661,0.0727,0.4764,0.99
6.751126,0.8661,0.0685,0.4796,0.99
6.771243,0.8661,0.0675,0.4754,0.99
6.801893,0.8668,0.0729,0.4668,0.99
6.816944,0.8661,0.0717,0.4656,0.99
6.833889,0.8670,0.0727,0.4681,0.99
6.851963,0.8678,0.0753,0.4730,0.99
6.872489,0.8695,0.0749,0.4778,0.99
6.901995,0.8641,0.0705,0.4732,0.99
6.916999,0.8653,0.0702,0.4700,0.99
6.933831,0.8688,0.0692,0.4678,0.99
6.967179,0.8695,0.0702,0.4671,0.99
6.984450,0.8690,0.0707,0.4661,0.99
7.000563,0.8688,0.0709,0.4659,0.99
7.018404,0.8697,0.0717,0.4690,0.99
7.033502,0.8705,0.0724,0.4708,0.99
7.066582,0.8651,0.0739,0.4725,0.99
7.083899,0.8658,0.0729,0.4717,0.99
7.100280,0.8688,0.0736,0.4695,0.99
7.118036,0.8710,0.0729,0.4686,0.99
7.134828,0.8724,0.0739,0.4683,0.99
7.166434,0.8675,0.0744,0.4659,0.99
7.183339,0.8668,0.0741,0.4664,0.99
7.200144,0.8670,0.0724,0.4705,0.99
7.217720,0.8668,0.0709,0.4734,0.99
7.236282,0.8692,0.0741,0.4700,0.99
7.266592,0.8685,0.0749,0.4666,0.99
7.283245,0.8658,0.0722,0.4705,0.99
7.300213,0.8700,0.0700,0.4698,0.99
7.317895,0.8729,0.0722,0.4656,0.99
7.349858,0.8717,0.0758,0.4700,0.99
7.366370,0.8707,0.0785,0.4720,0.99
7.383436,0.8712,0.0734,0.4664,0.99
7.400131,0.8724,0.0707,0.4683,0.99
7.418415,0.8670,0.0702,0.4722,0.99
7.449459,0.8631,0.0773,0.4766,0.99
7.466105,0.8648,0.0797,0.4730,0.99
7.482768,0.8688,0.0768,0.4664,0.99
7.499438,0.8727,0.0724,0.4593,0.99
7.519571,0.8763,0.0687,0.4549,0.99
7.549304,0.8722,0.0690,0.4615,0.99
7.566116,0.8692,0.0746,0.4656,0.99
7.582768,0.8670,0.0788,0.4688,0.99
7.617274,0.8688,0.0785,0.4715,0.99
7.632315,0.8702,0.0746,0.4700,0.99
7.649138,0.8714,0.0744,0.4666,0.99
7.665993,0.8700,0.0736,0.4666,0.99
7.682566,0.8670,0.0739,0.4688,0.99
7.715904,0.8668,0.0775,0.4744,0.99
7.732238,0.8675,0.0766,0.4730,0.99
7.749041,0.8688,0.0758,0.4725,0.99
7.765625,0.8695,0.0744,0.4734,0.99
7.782294,0.8673,0.0727,0.4744,0.99
7.815654,0.8646,0.0766,0.4737,0.99
7.832113,0.8658,0.0778,0.4710,0.99
7.848536,0.8697,0.0753,0.4678,0.99
7.865126,0.8710,0.0731,0.4649,0.99
7.900169,0.8710,0.0751,0.4656,0.99
7.915153,0.8692,0.0749,0.4671,0.99
7.932332,0.8692,0.0734,0.4649,0.99
7.948548,0.8729,0.0739,0.4617,0.99
7.965367,0.8722,0.0753,0.4622,0.99
7.998252,0.8666,0.0751,0.4739,0.99
8.016388,0.8712,0.0766,0.4720,0.99
8.031503,0.8749,0.0756,0.4676,0.99
8.048324,0.8724,0.0778,0.4727,1.00
8.064760,0.8710,0.0771,0.4703,0.99
8.098335,0.8663,0.0712,0.4600,0.98
8.116552,0.8675,0.0761,0.4634,0.99
8.132030,0.8717,0.0780,0.4659,0.99
8.148304,0.8717,0.0785,0.4683,0.99
8.165484,0.8714,0.0773,0.4668,0.99
8.199620,0.8700,0.0731,0.4624,0.99
8.214980,0.8670,0.0734,0.4649,0.99
8.231219,0.8666,0.0712,0.4690,0.99
8.248019,0.8692,0.0670,0.4730,0.99
8.281369,0.8751,0.0731,0.4637,0.99
8.298271,0.8724,0.0810,0.4612,0.99
8.319778,0.8695,0.0802,0.4639,0.99
8.331243,0.8688,0.0761,0.4651,0.99
8.350207,0.8700,0.0709,0.4666,0.99
8.380937,0.8729,0.0753,0.4668,0.99
8.397820,0.8729,0.0766,0.4622,0.99
8.416063,0.8724,0.0744,0.4595,0.99
8.430875,0.8734,0.0746,0.4585,0.99
8.451300,0.8736,0.0739,0.4602,0.99
8.481079,0.8695,0.0778,0.4644,0.99
8.497559,0.8680,0.0793,0.4676,0.99
8.515811,0.8683,0.0793,0.4668,0.99
8.533206,0.8712,0.0793,0.4649,0.99
8.553863,0.8722,0.0783,0.4615,0.99
8.580682,0.8697,0.0763,0.4637,0.99
8.597652,0.8683,0.0763,0.4668,0.99
8.615560,0.8692,0.0756,0.4690,0.99
8.647295,0.8705,0.0761,0.4649,0.99
8.664075,0.8675,0.0775,0.4683,0.99
8.680813,0.8668,0.0763,0.4712,0.99
8.697467,0.8719,0.0741,0.4690,0.99
8.715264,0.8776,0.0724,0.4639,1.00
8.747209,0.8776,0.0729,0.4622,0.99
8.763901,0.8707,0.0741,0.4632,0.99
8.780912,0.8683,0.0724,0.4629,0.99
8.815164,0.8688,0.0758,0.4651,0.99
8.830454,0.8724,0.0783,0.4634,0.99
8.847661,0.8763,0.0763,0.4580,0.99
8.863639,0.8758,0.0739,0.4583,0.99
8.881024,0.8717,0.0746,0.4620,0.99
8.915348,0.8692,0.0795,0.4607,0.99
8.930447,0.8695,0.0824,0.4607,0.99
8.947771,0.8714,0.0846,0.4607,0.99
8.963382,0.8714,0.0854,0.4629,0.99
8.997158,0.8712,0.0822,0.4700,0.99
9.013468,0.8717,0.0795,0.4715,0.99
9.031603,0.8692,0.0785,0.4683,0.99
9.046752,0.8675,0.0785,0.4656,0.99
9.063803,0.8675,0.0771,0.4659,0.99
9.097009,0.8766,0.0675,0.4622,0.99
9.113559,0.8778,0.0668,0.4576,0.99
9.131569,0.8761,0.0707,0.4551,0.99
9.146904,0.8712,0.0768,0.4571,0.99
9.164671,0.8678,0.0797,0.4639,0.99
9.196415,0.8705,0.0771,0.4698,0.99
9.214190,0.8729,0.0749,0.4644,0.99
9.229818,0.8722,0.0756,0.4632,0.99
9.246852,0.8719,0.0778,0.4637,0.99
9.265861,0.8683,0.0780,0.4659,0.99
9.296271,0.8692,0.0736,0.4661,0.99
9.314605,0.8763,0.0746,0.4624,0.99
9.329364,0.8780,0.0768,0.4617,1.00
9.346328,0.8741,0.0790,0.4607,0.99
9.366871,0.8675,0.0783,0.4668,0.99
9.396152,0.8741,0.0744,0.4624,0.99
9.414253,0.8793,0.0724,0.4595,0.99
9.429851,0.8778,0.0739,0.4580,0.99
9.462921,0.8675,0.0714,0.4627,0.99
9.479767,0.8683,0.0719,0.4637,0.99
9.496287,0.8719,0.0753,0.4624,0.99
9.514399,0.8744,0.0829,0.4593,0.99
9.531186,0.8724,0.0871,0.4588,0.99
9.562789,0.8732,0.0788,0.4622,0.99
9.578942,0.8751,0.0744,0.4598,0.99
9.599344,0.8746,0.0724,0.4588,0.99
9.626346,0.8717,0.0717,0.4607,0.99
9.635668,0.8705,0.0729,0.4644,0.99
9.663014,0.8707,0.0749,0.4720,0.99
9.679624,0.8707,0.0780,0.4700,0.99
9.696605,0.8712,0.0797,0.4654,0.99
9.729159,0.8739,0.0810,0.4615,0.99
9.746098,0.8727,0.0788,0.4632,0.99
9.762409,0.8710,0.0756,0.4651,0.99
9.778627,0.8702,0.0736,0.4661,0.99
9.813377,0.8712,0.0768,0.4622,0.99
9.829122,0.8710,0.0768,0.4637,0.99
9.845153,0.8668,0.0768,0.4671,0.99
9.862043,0.8646,0.0805,0.4705,0.99
9.878735,0.8719,0.0778,0.4698,0.99
9.913389,0.8734,0.0712,0.4593,0.99
9.928391,0.8697,0.0736,0.4578,0.99
9.945300,0.8673,0.0773,0.4624,0.99
9.961997,0.8700,0.0780,0.4656,0.99
9.979422,0.8739,0.0795,0.4622,0.99
10.013476,0.8670,0.0749,0.4617,0.99
10.029098,0.8700,0.0714,0.4686,0.99
10.045239,0.8744,0.0697,0.4690,0.99
10.061740,0.8773,0.0756,0.4659,1.00
10.080000,0.8744,0.0812,0.4644,0.99
10.113094,0.8661,0.0744,0.4656,0.99
10.128239,0.8651,0.0685,0.4698,0.99
10.144734,0.8668,0.0702,0.4708,0.99
10.161513,0.8705,0.0785,0.4683,0.99
10.181606,0.8732,0.0851,0.4649,0.99
10.212728,0.8680,0.0800,0.4742,0.99
10.227990,0.8695,0.0758,0.4710,0.99
10.244534,0.8734,0.0766,0.4624,0.99
10.262966,0.8744,0.0744,0.4556,0.99
10.282848,0.8751,0.0746,0.4554,0.99
10.312798,0.8724,0.0763,0.4617,0.99
10.327793,0.8717,0.0739,0.4649,0.99
10.344632,0.8695,0.0727,0.4649,0.99
10.377898,0.8683,0.0753,0.4639,0.99
10.394562,0.8727,0.0790,0.4646,0.99
10.411503,0.8768,0.0822,0.4627,0.99
10.429316,0.8785,0.0788,0.4566,0.99
10.445345,0.8754,0.0751,0.4536,0.99
10.477571,0.8663,0.0731,0.4634,0.99
10.494736,0.8702,0.0734,0.4668,0.99
10.511279,0.8732,0.0736,0.4671,0.99
10.529014,0.8754,0.0714,0.4620,0.99
10.545302,0.8744,0.0695,0.4558,0.99
10.577828,0.8692,0.0727,0.4598,0.99
10.594225,0.8692,0.0749,0.4651,0.99
10.610917,0.8741,0.0758,0.4644,0.99
10.629211,0.8756,0.0753,0.4644,0.99
10.645956,0.8695,0.0751,0.4659,0.99
10.677265,0.8722,0.0719,0.4656,0.99
10.693983,0.8746,0.0714,0.4659,0.99
10.710960,0.8729,0.0736,0.4664,0.99
10.728819,0.8734,0.0785,0.4661,0.99
10.747200,0.8719,0.0788,0.4580,0.99
10.777543,0.8744,0.0683,0.4541,0.99
10.793910,0.8751,0.0712,0.4566,0.99
10.810931,0.8746,0.0731,0.4588,0.99
10.828542,0.8702,0.0758,0.4639,0.99
10.860697,0.8712,0.0763,0.4649,0.99
10.876886,0.8734,0.0741,0.4634,0.99
10.893659,0.8732,0.0727,0.4580,0.99
10.910182,0.8734,0.0749,0.4551,0.99
10.929536,0.8754,0.0758,0.4563,0.99
10.960279,0.8712,0.0744,0.4651,0.99
10.976978,0.8695,0.0731,0.4656,0.99
10.993828,0.8695,0.0707,0.4646,0.99
11.011209,0.8714,0.0719,0.4639,0.99
11.043178,0.8749,0.0778,0.4632,0.99
11.060098,0.8722,0.0788,0.4627,0.99
11.076749,0.8719,0.0758,0.4646,0.99
11.093321,0.8705,0.0731,0.4664,0.99
11.111562,0.8697,0.0727,0.4651,0.99
11.143361,0.8697,0.0741,0.4651,0.99
11.159749,0.8700,0.0749,0.4646,0.99
11.176670,0.8705,0.0746,0.4632,0.99
11.193388,0.8739,0.0741,0.4624,0.99
11.211958,0.8710,0.0727,0.4646,0.99
11.243247,0.8756,0.0749,0.4634,0.99
11.259496,0.8697,0.0771,0.4632,0.99
11.276528,0.8666,0.0763,0.4678,0.99
11.311038,0.8758,0.0756,0.4615,0.99
11.327269,0.8761,0.0761,0.4620,0.99
11.343099,0.8744,0.0763,0.4661,0.99
11.359876,0.8729,0.0736,0.4673,0.99
11.376136,0.8697,0.0692,0.4634,0.99
11.409935,0.8717,0.0768,0.4563,0.99
11.428091,0.8771,0.0788,0.4558,0.99
11.444066,0.8761,0.0753,0.4568,0.99
11.459204,0.8688,0.0709,0.4620,0.99
11.492771,0.8688,0.0727,0.4730,0.99
11.509142,0.8700,0.0746,0.4715,0.99
11.527166,0.8710,0.0741,0.4673,0.99
11.543467,0.8739,0.0751,0.4590,0.99
11.559099,0.8744,0.0751,0.4580,0.99
11.592759,0.8714,0.0761,0.4644,0.99
11.608941,0.8680,0.0722,0.4656,0.99
11.627071,0.8685,0.0724,0.4659,0.99
11.643038,0.8724,0.0778,0.4651,0.99
11.660204,0.8736,0.0790,0.4659,0.99
11.692293,0.8697,0.0751,0.4656,0.99
11.709209,0.8688,0.0741,0.4649,0.99
11.726986,0.8707,0.0744,0.4624,0.99
11.742495,0.8724,0.0771,0.4634,0.99
11.761436,0.8744,0.0756,0.4627,0.99
