time,gFx,gFy,gFz,TgF
5.544456,0.9181,0.1061,-0.0702,0.93
5.575250,1.2349,-0.4250,-0.0037,1.31
5.575536,1.2349,-0.4250,-0.0037,1.31
5.590423,1.2657,-0.5052,0.0183,1.36
5.608820,1.2547,-0.4690,0.0770,1.34
5.639627,1.0619,0.0115,-0.0064,1.06
5.676946,1.1464,-0.1503,-0.1103,1.16
5.677086,1.1464,-0.1503,-0.1103,1.16
5.690034,1.1990,-0.2788,-0.1005,1.24
5.722594,1.2313,-0.3204,-0.0589,1.27
5.738436,1.2061,-0.1891,-0.0648,1.22
5.765590,1.1802,-0.0368,-0.1352,1.19
5.798431,1.1452,-0.1200,-0.1589,1.16
5.798775,1.1452,-0.1200,-0.1589,1.16
5.812292,1.1325,-0.1444,-0.1516,1.15
5.838486,1.0484,-0.2324,-0.0971,1.08
5.889473,0.9301,-0.1884,-0.0888,0.95
5.889970,0.9301,-0.1884,-0.0888,0.95
5.913435,0.9113,-0.1701,-0.0946,0.93
5.929272,0.8969,-0.1493,-0.0868,0.91
5.958263,0.8321,-0.1077,-0.0702,0.84
5.999771,0.8174,-0.0777,-0.0504,0.82
6.000053,0.8174,-0.0777,-0.0504,0.82
6.011856,0.8003,-0.0679,-0.0230,0.80
6.021231,0.7913,-0.0652,-0.0167,0.79
6.051367,0.7441,-0.0674,-0.0215,0.75
6.084255,0.7666,-0.0904,-0.0198,0.77
6.089929,0.7710,-0.0953,-0.0186,0.78
6.112654,0.8042,-0.1537,-0.0416,0.82
6.139095,0.8416,-0.1405,-0.0501,0.85
6.169101,0.9543,-0.0735,-0.0523,0.96
6.203440,1.0844,-0.0544,-0.0101,1.09
6.204000,1.0844,-0.0544,-0.0101,1.09
6.229749,1.0851,-0.1869,0.0203,1.10
6.265131,0.9878,-0.2348,0.1019,1.02
6.273128,0.9795,-0.2304,0.1075,1.01
6.273442,0.9795,-0.2304,0.1075,1.01
6.299051,1.0215,-0.2241,0.0938,1.05
6.320312,1.0108,-0.2334,0.0882,1.04
6.339249,0.9636,-0.2043,0.0821,0.99
6.357424,0.9824,-0.1889,0.0501,1.00
6.387796,1.0892,-0.1642,-0.0453,1.10
6.403779,1.1130,-0.1180,-0.0819,1.12
6.420110,1.1066,-0.0855,-0.1293,1.12
6.436579,1.0401,0.0089,-0.1640,1.05
6.466732,1.0201,0.1501,-0.1978,1.05
6.497616,1.1002,-0.0420,-0.1792,1.12
6.497933,1.1002,-0.0420,-0.1792,1.12
6.520754,1.1450,-0.2571,-0.0563,1.17
6.537224,1.1425,-0.2593,0.0823,1.17
6.557219,1.1064,-0.1415,0.1161,1.12
6.598505,1.1308,0.0536,0.0007,1.13
6.598816,1.1308,0.0536,0.0007,1.13
6.620611,1.0851,0.0096,-0.0069,1.09
6.636693,1.0032,-0.0742,-0.0137,1.01
6.656614,0.9406,-0.0960,-0.0193,0.95
6.691997,0.9382,-0.0449,0.0264,0.94
6.702887,0.9274,-0.0329,0.0337,0.93
6.719421,0.9115,-0.0351,0.0183,0.91
6.757610,0.8871,-0.0300,0.0276,0.89
6.788276,0.8717,-0.0356,0.0528,0.87
6.788554,0.8717,-0.0356,0.0528,0.87
6.802887,0.8651,-0.0510,0.0454,0.87
6.819848,0.8646,-0.0779,0.0371,0.87
