time,gFx,gFy,gFz,TgF
3.707434,-0.0051,0.0289,1.0044,1.00
3.726520,-0.0029,0.0296,1.0017,1.00
3.758594,0.0020,0.0247,0.9978,1.00
3.774300,0.0015,0.0235,0.9978,1.00
3.790672,-0.0009,0.0235,1.0002,1.00
3.807425,-0.0009,0.0250,1.0019,1.00
3.840785,0.0000,0.0287,1.0019,1.00
3.857233,0.0010,0.0291,1.0017,1.00
3.875099,0.0003,0.0291,1.0009,1.00
3.890527,-0.0002,0.0282,1.0007,1.00
3.908254,-0.0012,0.0274,1.0000,1.00
3.940418,-0.0022,0.0277,1.0009,1.00
3.957321,-0.0024,0.0277,1.0014,1.00
3.975095,-0.0019,0.0267,1.0019,1.00
3.990445,0.0000,0.0269,1.0024,1.00
4.009511,0.0032,0.0265,1.0017,1.00
4.040449,0.0017,0.0282,1.0017,1.00
4.056955,-0.0009,0.0277,1.0022,1.00
4.074897,-0.0014,0.0272,1.0014,1.00
4.090469,0.0015,0.0272,1.0004,1.00
4.110995,0.0013,0.0272,1.0004,1.00
4.140628,-0.0019,0.0265,1.0034,1.00
4.158070,-0.0012,0.0257,1.0039,1.00
4.177158,0.0020,0.0250,1.0004,1.00
4.192863,0.0010,0.0260,1.0002,1.00
4.223942,-0.0009,0.0250,0.9965,1.00
4.240964,-0.0005,0.0257,0.9975,1.00
4.257449,0.0032,0.0294,1.0014,1.00
4.276569,0.0049,0.0301,1.0068,1.01
4.306851,0.0052,0.0299,1.0090,1.01
4.323262,0.0022,0.0255,0.9982,1.00
4.340025,-0.0022,0.0216,0.9953,1.00
4.356682,-0.0029,0.0223,0.9946,0.99
4.374367,-0.0041,0.0255,1.0004,1.00
4.406374,-0.0041,0.0257,1.0085,1.01
4.422969,-0.0009,0.0240,1.0058,1.01
4.439549,0.0020,0.0235,1.0034,1.00
4.456261,0.0030,0.0225,1.0000,1.00
4.474352,0.0066,0.0240,0.9943,0.99
4.506353,0.0086,0.0287,0.9919,0.99
4.522844,0.0008,0.0265,1.0007,1.00
