time,gFx,gFy,gFz,TgF
3.442427,0.9900,-0.0271,0.0711,0.99
3.460548,1.0210,0.0208,0.0977,1.03
3.490510,0.9751,0.1223,0.2495,1.01
3.507259,1.1098,-0.0021,0.2625,1.14
3.524248,1.6615,-0.1495,-0.2076,1.68
3.542209,1.6109,0.0008,-0.5410,1.70
3.573807,1.0174,0.2396,-0.0841,1.05
3.591032,0.7886,0.0580,0.1515,0.81
3.607087,0.7742,-0.2502,0.1298,0.82
3.625413,0.7299,-0.5348,-0.0917,0.91
3.641762,0.7593,-0.4751,-0.2552,0.93
3.673902,1.0714,0.0555,-0.3371,1.12
3.690887,1.1357,0.2535,-0.2704,1.19
3.706911,1.0878,0.2188,-0.2022,1.13
3.723883,1.0061,0.0568,-0.1640,1.02
3.742650,0.8996,-0.1021,-0.0819,0.91
3.773882,0.9245,-0.1490,0.0176,0.94
3.790560,0.9528,-0.1424,0.0376,0.96
3.806948,0.9201,-0.1314,0.0471,0.93
3.823578,0.8551,-0.1019,0.0550,0.86
3.845027,0.7952,-0.0757,0.0696,0.80
3.873662,0.8045,-0.1263,0.1029,0.82
3.890428,0.8111,-0.1263,0.1447,0.83
3.906927,0.8316,-0.1107,0.1791,0.86
3.942085,0.9296,-0.0740,0.1007,0.94
3.956265,0.9780,-0.0197,0.0657,0.98
3.973200,1.0423,-0.0007,0.0249,1.04
3.989852,1.0861,-0.0283,0.0217,1.09
4.006733,1.0707,-0.1300,0.0863,1.08
4.040973,0.9638,-0.2928,0.2168,1.03
4.057742,1.0218,-0.2617,0.2505,1.08
4.073488,1.0223,-0.2119,0.2774,1.08
4.090283,0.9844,-0.1598,0.2662,1.03
4.106803,1.1743,0.0443,0.2811,1.21
4.141330,1.5150,-0.3378,-0.1958,1.56
4.156368,1.3916,-0.3815,-0.2907,1.47
4.172845,1.1445,-0.3832,-0.4051,1.27
4.189272,0.9247,-0.1517,-0.4158,1.03
4.207286,0.7531,0.2863,-0.3413,0.88
4.240867,0.8868,0.3393,-0.0284,0.95
4.257986,1.0435,-0.1764,0.0941,1.06
4.272779,1.1120,-0.5106,0.0271,1.22
4.289294,1.1125,-0.4986,-0.0753,1.22
4.307258,0.9656,-0.0718,-0.1271,0.98
4.340746,0.8025,0.1897,-0.0472,0.83
4.355732,0.8463,0.0463,-0.0308,0.85
4.372448,0.8993,-0.1024,-0.0164,0.91
4.388877,0.9418,-0.1860,0.0163,0.96
4.407946,0.9362,-0.1371,0.0716,0.95
4.440273,0.8003,0.1602,0.1391,0.83
4.456887,0.8160,0.2147,0.1254,0.85
4.472160,0.8954,0.1707,0.0743,0.91
4.488965,0.9462,0.1020,0.0335,0.95
4.508285,0.9472,0.0548,0.0122,0.95
4.539756,0.9697,-0.0075,0.0391,0.97
4.555227,0.9624,-0.0200,0.0816,0.97
4.571918,0.9394,0.0409,0.1158,0.95
4.588901,0.9328,0.1137,0.1295,0.95
4.625855,1.0616,0.1563,0.1674,1.09
4.642684,1.0342,0.1113,0.2451,1.07
4.655838,1.0262,0.0668,0.3146,1.08
4.672250,1.3420,-0.0723,0.2004,1.36
4.689682,1.8409,-0.1918,-0.2325,1.87
4.722016,1.1166,0.1250,-0.1242,1.13
4.739882,0.7109,0.0900,0.0894,0.72
4.757704,0.6260,-0.1613,0.0391,0.65
4.771856,0.7106,-0.4614,-0.0724,0.85
4.805157,1.0963,-0.2319,-0.2142,1.14
4.821567,1.1662,0.2751,-0.1882,1.21
4.839833,1.0724,0.3929,-0.2442,1.17
4.857067,0.9849,0.1677,-0.1961,1.02
4.871746,0.8959,-0.0620,-0.1252,0.91
4.891180,0.8140,-0.1422,-0.0340,0.83
4.921704,0.8147,-0.0569,0.0239,0.82
4.939469,0.8468,-0.0307,-0.0098,0.85
4.963188,0.8551,-0.0625,-0.0426,0.86
4.971745,0.8399,-0.0921,-0.0269,0.85
5.004845,0.8433,-0.1884,0.0657,0.87
5.021608,0.8908,-0.2187,0.0828,0.92
5.039235,0.9492,-0.2231,0.0880,0.98
5.056312,0.9660,-0.1754,0.1122,0.99
5.073424,0.9286,-0.1327,0.1083,0.94
5.104699,1.0052,-0.0515,0.0486,1.01
5.121431,1.0719,-0.0161,0.1322,1.08
5.137751,1.0699,-0.0158,0.2293,1.09
5.156693,1.0235,-0.0598,0.2906,1.07
5.174069,1.0061,-0.1625,0.3341,1.07
5.205251,0.9726,-0.2175,0.4008,1.07
5.221624,1.0423,-0.1046,0.3251,1.10
5.239140,1.3699,0.1061,0.3141,1.41
5.259544,1.6011,-0.1984,-0.2347,1.63
5.287536,1.1670,-0.2177,-0.2098,1.21
5.304444,0.9010,-0.1427,-0.3677,0.98
5.321566,0.7700,0.1602,-0.4469,0.90
5.339129,0.8331,0.3621,-0.2723,0.95
5.356312,0.9392,0.2768,-0.0602,0.98
5.387612,1.0391,-0.3896,0.0374,1.11
5.404367,1.0484,-0.4253,-0.0215,1.13
5.420679,0.9367,-0.1437,-0.0575,0.95
5.440033,0.8416,0.0419,-0.0509,0.84
5.458969,0.8040,0.0893,-0.0218,0.81
5.487240,0.9057,-0.0478,0.0393,0.91
5.504965,0.9453,-0.0877,0.0711,0.95
5.521321,0.9550,-0.0430,0.0753,0.96
5.539111,0.9524,0.0482,0.0650,0.96
5.571696,0.8996,0.1719,0.0320,0.92
5.587623,0.8763,0.1413,0.0386,0.89
5.604137,0.8695,0.0964,0.0662,0.88
5.621492,0.8932,0.0458,0.0787,0.90
5.639401,0.9113,0.0184,0.0924,0.92
5.660014,0.9536,-0.0175,0.1254,0.96
5.687131,1.0147,0.0333,0.1290,1.02
5.703944,0.9734,0.0976,0.1589,0.99
5.720533,0.9326,0.1196,0.1625,0.95
5.740755,0.9785,0.0883,0.1765,1.00
5.770558,0.9770,0.0746,0.2530,1.01
5.786829,0.9841,0.0895,0.4111,1.07
5.803645,1.3019,0.0123,0.2803,1.33
5.836604,1.5204,0.0846,-0.3994,1.57
5.855122,1.1743,0.1714,-0.1848,1.20
5.872304,0.7480,-0.0144,0.0317,0.75
5.886717,0.6656,-0.3639,-0.0206,0.76
5.903194,0.7815,-0.6081,-0.1095,1.00
5.937966,1.1995,0.0991,-0.2457,1.23
5.958613,1.2291,0.4484,-0.2836,1.34
5.969819,1.1533,0.4418,-0.2555,1.26
5.986339,0.9286,0.1338,-0.1350,0.95
6.002929,0.8392,-0.1476,-0.0765,0.86
6.037958,0.8683,-0.2168,0.0141,0.90
6.060653,0.8944,-0.0779,0.0242,0.90
6.069872,0.8890,-0.0706,0.0298,0.89
6.086252,0.8516,-0.0884,0.0667,0.86
6.103706,0.8182,-0.1395,0.0872,0.83
6.138018,0.7896,-0.1745,0.0958,0.81
6.160671,0.8243,-0.1178,0.0706,0.84
6.169332,0.8548,-0.1063,0.0295,0.86
6.186086,0.9044,-0.0703,-0.0321,0.91
6.204506,0.9528,-0.0119,-0.0289,0.95
6.237162,0.9726,0.0663,0.0999,0.98
6.252577,0.9533,-0.0772,0.0435,0.96
6.269716,1.0164,-0.1104,0.0995,1.03
6.286041,1.0274,-0.0195,0.2033,1.05
6.305631,1.0404,-0.0808,0.2395,1.07
6.337373,1.0844,-0.1630,0.3710,1.16
6.361612,1.2449,0.0477,0.3559,1.30
6.368892,1.3161,0.1130,0.3825,1.38
6.386130,1.4906,-0.1332,-0.0880,1.50
6.418793,1.1648,-0.3297,-0.0318,1.21
6.435355,0.8890,-0.1994,-0.2063,0.93
6.453394,0.7182,0.1396,-0.3686,0.82
6.473032,0.7553,0.4782,-0.2992,0.94
6.501907,1.0210,-0.0381,-0.0240,1.02
6.518779,1.1689,-0.4128,-0.0179,1.24
6.535256,1.2608,-0.5350,-0.0154,1.37
6.553552,1.1081,-0.2754,0.0097,1.14
