time,gFx,gFy,gFz,TgF
4.873304,1.0465,-0.0598,-0.0228,1.05
4.887748,1.1420,-0.0170,-0.0638,1.14
4.921707,1.2349,0.1411,-0.1626,1.25
4.937954,1.2601,0.1675,-0.1848,1.28
4.955562,1.2777,0.1607,-0.1838,1.30
4.972203,1.3540,0.1325,-0.1672,1.37
4.987686,1.4297,0.0966,-0.1530,1.44
5.021225,1.3149,-0.1478,-0.2621,1.35
5.037446,1.2078,-0.2014,-0.2767,1.26
5.055576,1.0587,-0.1882,-0.2750,1.11
5.074110,0.9524,-0.1346,-0.2811,1.00
5.088141,0.8817,-0.0576,-0.2809,0.93
5.121252,0.9206,0.0013,-0.2826,0.96
5.137676,0.9350,-0.0818,-0.2892,0.98
5.155655,0.9103,-0.1635,-0.2882,0.97
5.172263,0.8565,-0.1688,-0.2753,0.92
5.189103,0.7876,-0.1393,-0.2415,0.84
5.220340,0.7277,-0.0926,-0.2134,0.76
5.237044,0.7402,-0.0769,-0.2000,0.77
5.254708,0.7436,-0.0789,-0.1875,0.77
5.274610,0.7245,-0.1192,-0.1870,0.76
5.289390,0.7209,-0.1835,-0.2005,0.77
5.320138,0.7387,-0.2065,-0.1702,0.79
5.336736,0.8042,-0.1911,-0.1848,0.85
5.355175,0.8494,-0.1554,-0.1946,0.89
5.386520,0.9499,-0.0439,-0.2476,0.98
5.403509,0.9411,-0.0679,-0.2533,0.98
5.420279,0.9242,-0.1478,-0.2249,0.96
5.436443,0.9118,-0.2725,-0.1565,0.96
5.475035,0.9047,-0.3566,-0.0347,0.97
5.486648,0.9049,-0.3089,-0.0264,0.96
5.503224,0.9106,-0.2617,-0.0475,0.95
5.520239,0.9108,-0.2388,-0.0592,0.94
5.554551,0.9360,-0.2155,-0.1073,0.97
5.574887,0.9345,-0.1938,-0.1034,0.96
5.586185,0.9201,-0.1779,-0.0748,0.94
5.603180,0.9044,-0.1840,-0.0482,0.92
5.619745,0.9013,-0.2045,-0.0262,0.92
5.654413,0.9370,-0.2757,-0.0174,0.98
5.675257,0.9480,-0.2358,-0.0030,0.98
