time,gFx,gFy,gFz,TgF
3.643214,0.9829,0.0316,0.0894,0.99
3.672277,0.9812,0.0357,0.0924,0.99
3.689069,0.9829,0.0377,0.0904,0.99
3.706788,0.9854,0.0362,0.0875,0.99
3.738882,0.9861,0.0328,0.0841,0.99
3.755575,0.9834,0.0338,0.0880,0.99
3.772146,0.9822,0.0335,0.0892,0.99
3.788733,0.9844,0.0323,0.0872,0.99
3.807563,0.9888,0.0309,0.0850,0.99
3.838798,0.9856,0.0357,0.0853,0.99
3.855349,0.9854,0.0370,0.0831,0.99
3.872035,0.9846,0.0357,0.0853,0.99
3.889448,0.9854,0.0306,0.0870,0.99
3.910259,0.9827,0.0306,0.0892,0.99
3.939353,0.9834,0.0379,0.0885,0.99
3.955461,0.9858,0.0353,0.0855,0.99
3.972388,0.9880,0.0353,0.0821,0.99
3.991274,0.9895,0.0345,0.0811,0.99
4.022248,0.9846,0.0299,0.0821,0.99
4.039494,0.9846,0.0318,0.0826,0.99
4.055427,0.9832,0.0345,0.0848,0.99
4.074585,0.9844,0.0355,0.0877,0.99
4.105718,0.9851,0.0338,0.0867,0.99
4.121417,0.9841,0.0323,0.0863,0.99
4.138018,0.9834,0.0340,0.0865,0.99
4.154717,0.9844,0.0353,0.0858,0.99
4.172182,0.9861,0.0348,0.0823,0.99
4.205690,0.9858,0.0338,0.0806,0.99
4.221156,0.9846,0.0335,0.0811,0.99
4.237758,0.9849,0.0355,0.0826,0.99
4.254552,0.9863,0.0340,0.0848,0.99
4.287858,0.9851,0.0357,0.0845,0.99
4.304361,0.9839,0.0345,0.0855,0.99
4.322304,0.9829,0.0333,0.0858,0.99
4.337558,0.9836,0.0343,0.0848,0.99
4.355267,0.9851,0.0353,0.0831,0.99
4.387509,0.9846,0.0333,0.0855,0.99
4.404437,0.9861,0.0338,0.0823,0.99
4.421693,0.9832,0.0353,0.0811,0.99
4.437659,0.9812,0.0367,0.0838,0.99
4.456737,0.9846,0.0331,0.0836,0.99
4.487427,0.9866,0.0306,0.0838,0.99
4.503951,0.9858,0.0306,0.0853,0.99
4.521874,0.9858,0.0340,0.0841,0.99
4.537527,0.9829,0.0360,0.0838,0.99
4.570526,0.9863,0.0355,0.0792,0.99
4.587420,0.9846,0.0379,0.0811,0.99
4.604715,0.9861,0.0392,0.0821,0.99
4.623466,0.9871,0.0365,0.0789,0.99
4.654683,0.9880,0.0335,0.0755,0.99
4.671009,0.9868,0.0348,0.0775,0.99
4.688192,0.9854,0.0348,0.0799,0.99
4.704218,0.9854,0.0372,0.0806,0.99
4.724324,0.9849,0.0370,0.0816,0.99
4.754556,0.9834,0.0345,0.0836,0.99
4.771097,0.9834,0.0335,0.0870,0.99
4.788139,0.9822,0.0333,0.0867,0.99
4.805378,0.9841,0.0326,0.0858,0.99
4.838776,0.9854,0.0323,0.0833,0.99
4.854651,0.9841,0.0323,0.0833,0.99
4.870361,0.9834,0.0323,0.0838,0.99
4.889314,0.9824,0.0326,0.0843,0.99
4.925003,0.9878,0.0335,0.0819,0.99
4.936781,0.9900,0.0333,0.0828,0.99
4.954056,0.9912,0.0331,0.0831,1.00
4.969692,0.9876,0.0345,0.0853,0.99
4.987007,0.9829,0.0348,0.0875,0.99
5.020642,0.9824,0.0345,0.0872,0.99
5.036189,0.9863,0.0350,0.0872,0.99
5.052815,0.9876,0.0331,0.0865,0.99
